ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
0821736728,Texas Princess (Heartfire Romance),Veronica Blake,1992,Kensington Pub Corp (Mm),http://images.amazon.com/images/P/0821736728.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821736728.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821736728.01.LZZZZZZZ.jpg
0671740091,DON'T SAY A WORD,Andrew Klavan,1992,Pocket,http://images.amazon.com/images/P/0671740091.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671740091.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671740091.01.LZZZZZZZ.jpg
0376009209,Lowes Decorating with Paint &amp; Color (Lowe's Home Improvement),Oxmoor House,2003,Leisure Arts Inc.,http://images.amazon.com/images/P/0376009209.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0376009209.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0376009209.01.LZZZZZZZ.jpg
0394740890,Gilgamesh: Translated from the Sin-Leqi-Unninni Version,John Gardner,1985,Vintage Books USA,http://images.amazon.com/images/P/0394740890.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394740890.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394740890.01.LZZZZZZZ.jpg
0911203117,Fifty Ways to Get Help from God,Vernon Howard,1981,New Life Foundation,http://images.amazon.com/images/P/0911203117.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0911203117.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0911203117.01.LZZZZZZZ.jpg
0807514756,Dark Starry Morning: Stories of This World and Beyond (Albert Whitman Prairie Books),David Patneaude,1998,Albert Whitman &amp; Company,http://images.amazon.com/images/P/0807514756.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0807514756.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0807514756.01.LZZZZZZZ.jpg
0966820908,The Binding,Phyllisann Hussey,1999,Starlight Writer Publications,http://images.amazon.com/images/P/0966820908.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0966820908.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0966820908.01.LZZZZZZZ.jpg
0525241655,The Madness of a Seduced Woman,Susan Schaeffer,1983,Penguin USA,http://images.amazon.com/images/P/0525241655.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525241655.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525241655.01.LZZZZZZZ.jpg
0451193237,Omega,Patrick Lynch,1998,Signet Book,http://images.amazon.com/images/P/0451193237.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451193237.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451193237.01.LZZZZZZZ.jpg
0373244924,"Mac's Bedside Manner (Silhouette Special Edition, No. 1492)",Marie Ferrarella,2002,Silhouette,http://images.amazon.com/images/P/0373244924.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373244924.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373244924.01.LZZZZZZZ.jpg
0523423888,Bloodstorm,Matt Braun,1985,Pinnacle Books,http://images.amazon.com/images/P/0523423888.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0523423888.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0523423888.01.LZZZZZZZ.jpg
1587155877,The Lure of the Basilisk (Lords of Dus),Lawrence Watt-Evans,2001,Wildside Press,http://images.amazon.com/images/P/1587155877.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1587155877.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1587155877.01.LZZZZZZZ.jpg
0613377095,Little Men (Puffin Classics (Library)),Louisa May Alcott,2001,Sagebrush Education Resources,http://images.amazon.com/images/P/0613377095.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0613377095.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0613377095.01.LZZZZZZZ.jpg
0297794868,Boadicea's chariot: The warrior queens,Antonia Fraser,1988,Weidenfeld and Nicolson,http://images.amazon.com/images/P/0297794868.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0297794868.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0297794868.01.LZZZZZZZ.jpg
0394170016,The Complete Plays,Joe Orton,1977,Grove Press,http://images.amazon.com/images/P/0394170016.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394170016.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394170016.01.LZZZZZZZ.jpg
0673995623,Organizational Behavior: Understanding and Managing Life at Work,Gary Johns,1996,Addison-Wesley Pub Co,http://images.amazon.com/images/P/0673995623.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0673995623.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0673995623.01.LZZZZZZZ.jpg
0226571807,Shadow of the Hunter,Richard K. Nelson,1983,University of Chicago Press,http://images.amazon.com/images/P/0226571807.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0226571807.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0226571807.01.LZZZZZZZ.jpg
0446527858,The Fourth Perimeter,Tim Green,2002,Warner Books,http://images.amazon.com/images/P/0446527858.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446527858.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446527858.01.LZZZZZZZ.jpg
1556433018,"Microcosmic God: The Complete Stories of Theodore Sturgeon (Sturgeon, Theodore. Short Stories, V. 2.)",Theodore Sturgeon,1999,North Atlantic Books,http://images.amazon.com/images/P/1556433018.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1556433018.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1556433018.01.LZZZZZZZ.jpg
0451408136,Diamond Rain,Constance Laux,1999,Topaz,http://images.amazon.com/images/P/0451408136.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451408136.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451408136.01.LZZZZZZZ.jpg
3810519227,Kylie Minogue.,Sean Smith,2002,"KrÃ?Â¼ger, Frankfurt",http://images.amazon.com/images/P/3810519227.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3810519227.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3810519227.01.LZZZZZZZ.jpg
0553575740,The Place He Made,Edie Clark,1997,Bantam Books,http://images.amazon.com/images/P/0553575740.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553575740.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553575740.01.LZZZZZZZ.jpg
0060922168,City of the Mind: A Novel,Penelope Lively,1992,Perennial,http://images.amazon.com/images/P/0060922168.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060922168.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060922168.01.LZZZZZZZ.jpg
0836808886,Snow Lion (Parents Magazine Read Aloud Originals),David M. McPhail,1992,Gareth Stevens Pub,http://images.amazon.com/images/P/0836808886.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836808886.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836808886.01.LZZZZZZZ.jpg
0140187723,Martin Eden (Penguin American Library),Jack London,1993,Penguin Books,http://images.amazon.com/images/P/0140187723.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140187723.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140187723.01.LZZZZZZZ.jpg
0373821921,Dream Chasers,Anne McAllister,1999,Harlequin Books,http://images.amazon.com/images/P/0373821921.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373821921.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373821921.01.LZZZZZZZ.jpg
0373108133,Captive Of Fate,Margaret Pargeter,1985,Harlequin,http://images.amazon.com/images/P/0373108133.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373108133.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373108133.01.LZZZZZZZ.jpg
3442453658,Die Liebe der Charlotte Gray. Sonderausgabe. Das Buch zum Film.,Sebastian Faulks,2003,Goldmann,http://images.amazon.com/images/P/3442453658.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442453658.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442453658.01.LZZZZZZZ.jpg
0440580153,SPEED CLEANING,JEFF CAMPBELL,1987,Dell,http://images.amazon.com/images/P/0440580153.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440580153.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440580153.01.LZZZZZZZ.jpg
0688023983,A Childhood: The Biography of a Place,Harry Crews,1983,Harpercollins,http://images.amazon.com/images/P/0688023983.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688023983.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688023983.01.LZZZZZZZ.jpg
0811836347,Never Forget a Name or Face,Dominic O'Brien,2002,Chronicle Books,http://images.amazon.com/images/P/0811836347.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0811836347.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0811836347.01.LZZZZZZZ.jpg
0673153304,Beginning algebra,Margaret L Lial,1980,"Scott, Foresman",http://images.amazon.com/images/P/0673153304.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0673153304.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0673153304.01.LZZZZZZZ.jpg
096052102X,Second Seasonal Political Palate: A Feminist Vegetarian Cookbook,Betsey Beaven,1984,Sanguinaria Publishing,http://images.amazon.com/images/P/096052102X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/096052102X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/096052102X.01.LZZZZZZZ.jpg
0515096393,Click,Karen Barrett,1988,Jove Books,http://images.amazon.com/images/P/0515096393.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515096393.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515096393.01.LZZZZZZZ.jpg
0393301257,The Way of an Investigator: A Scientist's Experiences in Medical Research,Walter B. Cannon,1984,W W Norton &amp; Co Inc,http://images.amazon.com/images/P/0393301257.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393301257.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393301257.01.LZZZZZZZ.jpg
0373311222,"Spanish Coin (Regency Romance, 122)",Margaret Westhaven,1990,Harlequin,http://images.amazon.com/images/P/0373311222.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373311222.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373311222.01.LZZZZZZZ.jpg
0657071080,Amerikanisher briefen-shteler,Alexander Harkavy,1999,National Yiddish Book Center,http://images.amazon.com/images/P/0657071080.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0657071080.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0657071080.01.LZZZZZZZ.jpg
0425108449,But Death Runs Faster,William McGivern,1988,Berkley Pub Group,http://images.amazon.com/images/P/0425108449.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425108449.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425108449.01.LZZZZZZZ.jpg
1562475193,Josefina's Surprise: A Christmas Story (American Girls Collection (Paper)),Valerie Tripp,1997,Pleasant Company Publications,http://images.amazon.com/images/P/1562475193.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1562475193.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1562475193.01.LZZZZZZZ.jpg
037379021X,"Erotic Invitation (Midnight Fantasies) (Blaze, 17)",Carly Phillips,2001,Harlequin,http://images.amazon.com/images/P/037379021X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037379021X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037379021X.01.LZZZZZZZ.jpg
0380018616,Lancelot,Walker Percy,1978,Avon Books,http://images.amazon.com/images/P/0380018616.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380018616.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380018616.01.LZZZZZZZ.jpg
0937165093,Deliberate Deceptions: Facing the Facts About the U.S.-Israeli Relationship,Paul Findley,1995,Amer Educational Trust,http://images.amazon.com/images/P/0937165093.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0937165093.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0937165093.01.LZZZZZZZ.jpg
058252878X,Airport (Longman Simplified English Series),Arthur Hailey,1977,Longman Group United Kingdom,http://images.amazon.com/images/P/058252878X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/058252878X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/058252878X.01.LZZZZZZZ.jpg
0312253397,Hong Kong: A Jake Grafton Novel,Stephen Coonts,2000,St Martins Pr,http://images.amazon.com/images/P/0312253397.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312253397.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312253397.01.LZZZZZZZ.jpg
0385730810,Midwinter Nightingale (Wolves Chronicles),Joan Aiken,2003,Delacorte Press,http://images.amazon.com/images/P/0385730810.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385730810.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385730810.01.LZZZZZZZ.jpg
0831799757,The Biggest of All: A Yummy Board Book (Yummy Board Book),Ellen Appleby,1991,Smithmark Pub,http://images.amazon.com/images/P/0831799757.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0831799757.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0831799757.01.LZZZZZZZ.jpg
0130274917,The American History Sourcebook,Joel Makower,1988,Simon &amp; Schuster,http://images.amazon.com/images/P/0130274917.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0130274917.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0130274917.01.LZZZZZZZ.jpg
0843950730,Hannah's Half-Breed,Heidi Betts,2003,Leisure Books,http://images.amazon.com/images/P/0843950730.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0843950730.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0843950730.01.LZZZZZZZ.jpg
0582489202,The Literature of Terror: A History of Gothic Fictions from 1765 to the Present Day,David Punter,1980,Longman Publishing Group,http://images.amazon.com/images/P/0582489202.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0582489202.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0582489202.01.LZZZZZZZ.jpg
0887057829,"Big Wheels, Little Wheels",Wishing Well,1994,Worldwide Media Services,http://images.amazon.com/images/P/0887057829.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0887057829.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0887057829.01.LZZZZZZZ.jpg
0802451780,Man's Problems - God's Answers,Dwight Pentecost,1972,Moody Press,http://images.amazon.com/images/P/0802451780.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802451780.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802451780.01.LZZZZZZZ.jpg
0696212471,Recipes to the Rescue Thrilling Kitchen,Edited,0,Meredith Books/bh&amp;g,http://images.amazon.com/images/P/0696212471.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0696212471.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0696212471.01.LZZZZZZZ.jpg
0451404580,Spellbound,Hilary Norman,1994,Onyx Books,http://images.amazon.com/images/P/0451404580.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451404580.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451404580.01.LZZZZZZZ.jpg
0847821730,Villages of England,Roger Hunt,1999,Rizzoli,http://images.amazon.com/images/P/0847821730.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0847821730.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0847821730.01.LZZZZZZZ.jpg
3442541077,Familienbande. Roman.,Tom Sharpe,1999,Goldmann,http://images.amazon.com/images/P/3442541077.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442541077.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442541077.01.LZZZZZZZ.jpg
1583142843,True Devotion (Arabesque),Kim Louise,2002,Bet Books,http://images.amazon.com/images/P/1583142843.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1583142843.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1583142843.01.LZZZZZZZ.jpg
0060958324,Zen and the Art of Motorcycle Maintenance: An Inquiry into Values,Robert M. Pirsig,2000,Perennial,http://images.amazon.com/images/P/0060958324.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060958324.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060958324.01.LZZZZZZZ.jpg
0618381368,Diary of a Wombat,Jackie French,2003,Clarion Books,http://images.amazon.com/images/P/0618381368.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618381368.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0618381368.01.LZZZZZZZ.jpg
8472236552,UN Viejo Que Leia Novelas De Amor/the Old Men Who Read Love Stories (ColecciÃ³n Andanzas),Luis Sepulveda,1993,Tusquets Editores,http://images.amazon.com/images/P/8472236552.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8472236552.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8472236552.01.LZZZZZZZ.jpg
0028627105,The Complete Idiot's Guide to Irish History and Culture,Sonja Massie,1999,Alpha Books,http://images.amazon.com/images/P/0028627105.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0028627105.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0028627105.01.LZZZZZZZ.jpg
0451176251,Mindbend,Robin Cook,1993,Signet Book,http://images.amazon.com/images/P/0451176251.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451176251.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451176251.01.LZZZZZZZ.jpg
0345369351,Sorceress of Darshiva (Malloreon (Paperback Random House)),David Eddings,1990,Del Rey Books,http://images.amazon.com/images/P/0345369351.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345369351.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345369351.01.LZZZZZZZ.jpg
1557041164,Your Wealth-Building Years: Financial Planning for 18 to 38 Year-Olds,Adriane G. Berg,1991,Newmarket Press,http://images.amazon.com/images/P/1557041164.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1557041164.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1557041164.01.LZZZZZZZ.jpg
0670893145,"Echoes Down the Corridor: Collected Essays, 1944-2000",Arthur Miller,2000,Viking Books,http://images.amazon.com/images/P/0670893145.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670893145.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670893145.01.LZZZZZZZ.jpg
0380787377,Lord of the Fantastic: Stories in Honor of Roger Zelazny,Martin Harry Greenberg,1998,Eos,http://images.amazon.com/images/P/0380787377.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380787377.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380787377.01.LZZZZZZZ.jpg
0521391121,The Sky : A User's Guide,David H. Levy,1991,Cambridge University Press,http://images.amazon.com/images/P/0521391121.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0521391121.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0521391121.01.LZZZZZZZ.jpg
0689802668,A Kwanzaa Celebration Pop-Up Book : CELEBRATING THE HOLIDAY WITH NEW TRADITIONS AND FEASTS,Nancy Williams,1995,Little Simon,http://images.amazon.com/images/P/0689802668.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689802668.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689802668.01.LZZZZZZZ.jpg
0345286146,High Deryni,Kurtz,1980,Not Avail,http://images.amazon.com/images/P/0345286146.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345286146.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345286146.01.LZZZZZZZ.jpg
0345307356,Stars Wars,George Lucas,1977,Del Rey Books,http://images.amazon.com/images/P/0345307356.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345307356.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345307356.01.LZZZZZZZ.jpg
0374156271,Flaubert: A Life,Geoffrey Wall,2002,Farrar Straus Giroux,http://images.amazon.com/images/P/0374156271.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374156271.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374156271.01.LZZZZZZZ.jpg
2211067115,Tu m'aimes ou tu m'aimes pas,Carl Norac,2002,L'Ecole des loisirs,http://images.amazon.com/images/P/2211067115.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2211067115.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2211067115.01.LZZZZZZZ.jpg
0399129669,Mindbend,Robin Cook,1985,Putnam Pub Group,http://images.amazon.com/images/P/0399129669.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399129669.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399129669.01.LZZZZZZZ.jpg
0785784136,Sos Titanic,Eve Bunting,1999,Sagebrush Bound,http://images.amazon.com/images/P/0785784136.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0785784136.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0785784136.01.LZZZZZZZ.jpg
0679725407,Ake: The Years of Childhood (Vintage International),Wole Soyinka,1989,Vintage Books USA,http://images.amazon.com/images/P/0679725407.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679725407.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679725407.01.LZZZZZZZ.jpg
